datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic,,,,
8/9/2023 2:11,"makin keren aplikasinya, fiturnya lengap mempermudah dalam hal perbakan maupun transaksi. mantap BSI!!",5,FALSE,Good job BSI,keren aplikasinya fiturnya lengap mempermudah perbakan transaksi mantap bsi,0.99997926,positive,keren aplikasinya fiturnya lengap mempermudah perbakan transaksi mantap,,,,,
8/8/2023 9:36,Aplikasi yang sangat membantu dan bagus sekali,5,FALSE,Ahmad Faqih,aplikasi membantu bagus,0.9999444,positive,membantu bagus,,,,,
8/8/2023 9:12,"Ini kenapa versi 6.16.0 activation terus ya ? Aneh lagi penting begini, kalo update di cek dlu lah, kacau begini",1,FALSE,Activation terus !!!!,versi activation ya aneh pembaruan cek kacau,0.000173219,negative,versi 6 16 0 activation ya aneh pembaruan cek kacau,,,,,
=======,,,,,,,,,,,,,
"Hadeh""",1,FALSE,GAK BISA VERIFIKASI VIDEO CALL,lucu banget ih aplikasinya klik verifikasi video call auto direct message hilang tidak verifikasi kali daftar pakai email berbeda chat rekan disuruh kantor cabang kalo aplikasi dirilis ah ngeribetin user gak buka rekening ah jelek banget aplikasinya pakai device ip ios terbaru hadeh,3.05E-05,negative,lucu banget ih aplikasinya klik verifikasi video call auto direct message hilang verifikasi kali daftar pakai email berbeda chat rekan disuruh kantor cabang kalo dirilis ah ngeribetin user gak buka rekening ah jelek banget aplikasinya pakai device ip 13 ios terbaru hadeh,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,,
10/12/2023 9:34,Dengan adanya apk kita lebih mudah dalam menerima dan mengirim uang dan lebih mudah cek saldo gak harus ke ATM,5,FALSE,Terimakasih BSI,mudah menerima mengirim uang mudah cek saldo tidak atm,0.99996215,positive,mudah menerima mengirim uang mudah cek saldo atm,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/9/2023 5:29,Bank terburuk yang pernah ada..apkikasi nya juga error terus..,1,FALSE,Buruk sekali,bank terburuk apkikasi nya error,6.62E-05,negative,bank terburuk apkikasi nya error,Transaksi Nasabah pada BSI Mobile,,,,
9/27/2023 15:58,Kok gak bisa login Bsi Mobile di hp saya bosku,4,FALSE,Eror,kok tidak bisa login bsi mobile handphone bosku,0.000253758,negative,login handphone bosku,BSI Mobile Susah digunakan dan Sering Eror,,,,
10/4/2023 8:21,"pengaduan lewat CS ampas tai, 9 hari kerja tidak diproses sama sekali pengaduan saya.
transaksi gagal saldo kepotong,",1,FALSE,aplikasi ampas tai,pengaduan rekan ampas tai kerja tidak diproses pengaduan transaksi gagal saldo kepotong,2.87E-05,negative,pengaduan rekan ampas tai 9 kerja diproses pengaduan transaksi gagal saldo kepotong,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/4/2023 4:28,"Sering terjadi padahal tidak sign out aplikasi, muncul notifikasi untuk aktivasi ulang. Di mobile banking bank lain tidak terjadi demikian. Mohon diperbaiki karena untuk aktivasi ulang memakan waktu user. Kalau kita keburu mau transaksi akan sangat mengganggu.",5,FALSE,Sering terjadi reaktivasi,tidak sign out aplikasi muncul notifikasi aktivasi ulang mobile banking bank tidak mohon diperbaiki aktivasi ulang memakan pengguna keburu transaksi mengganggu,1.39E-05,negative,sign out muncul notifikasi aktivasi ulang banking bank mohon diperbaiki aktivasi ulang memakan pengguna keburu transaksi mengganggu,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
10/3/2023 12:35,Menyusahkan,1,FALSE,Ribet,menyusahkan,0.000470577,negative,menyusahkan,BSI Mobile Susah digunakan dan Sering Eror,,,,
10/3/2023 1:47,"Instal dan masukan kode refferal ini
DEA956460",5,FALSE,DM,instal masukan kode refferal dea,0.99991226,positive,instal masukan kode refferal dea956460,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/29/2023 0:21,Bisa ga sih bikin aplikasi tuh ui nya yang bagus,3,FALSE,UI UX butuh improvement,bisa tidak sih bikin aplikasi oi nya bagus,0.00038086,negative,sih bikin oi nya bagus,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/27/2023 1:18,"Assalamualaikum,,,,

Tolong informasi mutasi dan Tagihan untuk Hasanah Card di masukkan dalam aplikasi. biar gak repot mondar mandir ke ATM. Terima kasih,,,",4,FALSE,Fitur Hasanah Card,assalamualaikum tolong informasi mutasi tagihan hasanah card masukan aplikasi biar tidak repot mondar mandir atm terima kasih,0.018485399,negative,assalamualaikum tolong informasi mutasi tagihan hasanah card masukan biar repot mondar mandir atm terima kasih,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/26/2023 10:23,Good app,5,FALSE,Good,good app,0.9999605,positive,good app,BSI Mobile Keren dan Lancar Digunakan,,,,
9/22/2023 3:37,"Kenapa mau aktivasi mbankingnya susah bgt, verifikasi wajah gagal mulu😭",3,FALSE,Susah verifikasi m banking,aktivasi mbankingnya susah banget verifikasi wajah gagal mulu menangis,9.75E-06,negative,aktivasi mbankingnya susah banget verifikasi wajah gagal mulu menangis,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/5/2023 1:35,Bsi semoga makin jaya dan lebih baik lagi ke depannya,5,FALSE,Bsi,bsi semoga jaya baik depannya,0.99997365,positive,semoga jaya depannya,BSI Mobile Keren dan Lancar Digunakan,,,,
9/17/2023 11:41,"Kecewasih, dri tadi ga bisa diaktivasi, udah dikirim otp sms malah kembali ke halaman awal",1,FALSE,Parah ga bisa aktivasi,kecewasih tidak bisa diaktivasi dikirim otp sms halaman,6.18E-05,negative,kecewasih diaktivasi dikirim otp sms halaman,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/17/2023 9:48,Setiap buka aplikasi selalu bug dan selalu kembali ke home screen atau aplikasi tidak bisa dibuka,1,FALSE,Bug aplikasi tidak bisa dibuka,buka aplikasi bug home screen aplikasi tidak bisa dibuka,3.39E-05,negative,buka bug home screen dibuka,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/16/2023 7:22,"berkali2 dicoba gitu terus.
kirain krn ada update baru, ternyata udah up to date",2,FALSE,selalu nyangkut di boot screen,berkali kali dicoba kirain pembaruan up to date,0.9981879,positive,berkali kali dicoba kirain pembaruan up to date,Transaksi Nasabah pada BSI Mobile,,,,
9/14/2023 9:52,"Setelah diupdate, setiap memasukkan kata sandi selalu salah notifikasinya. meski telah di ""lupa sandi"" dan bikin sandi baru selalu begitu. bagaimana bisa dipakai transaksi kalau ribet kaya gini?",3,FALSE,Kok gini,diupdate memasukkan sandi salah notifikasinya lupa sandi bikin sandi bisa dipakai transaksi ribet kayak,0.001982087,negative,diupdate memasukkan sandi salah notifikasinya lupa sandi bikin sandi dipakai transaksi ribet kayak,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/13/2023 10:44,Nyesel pake ini,1,TRUE,.,menyesal pakai,0.003234954,negative,menyesal pakai,Kenyamanan pada BSI Mobile,,,,
9/13/2023 9:34,"Di iphone 8 plus ga bisa transaksi apapun, kenapa ya bsi?",1,FALSE,Transaksi ga bisa,iphone plus tidak bisa transaksi apapun ya bsi,0.98453546,positive,iphone 8 plus transaksi apapun ya,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/13/2023 5:48,Untuk klaim transfer gagal butuh waktu 5 hari kerja bahkan bisa perpanjang 14 hari. sedangkan saya ke kantor BSI disuruh klaim via aplikasi. sampai sekarang belum ada kejelasan mengenai laporan perihal transaksi gagal tersebut. Mohon ditindak lanjuti dengan segera..!!,2,FALSE,Klaim Transaksi transfer gagal,klaim transfer gagal butuh kerja bisa perpanjang kantor bsi disuruh klaim via aplikasi kejelasan laporan perihal transaksi gagal mohon ditindak lanjuti,2.90E-05,negative,klaim transfer gagal butuh 5 kerja perpanjang 14 kantor disuruh klaim via kejelasan laporan perihal transaksi gagal mohon ditindak lanjuti,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/11/2023 8:45,"Ini adalah masalah sistem tapi karena sistem aplikasinya pasti terdampak. Harus mengerti arti disarter recovery atau service ke pelanggan. Hari ini disaat diperlukan malah error. Mantenance? Di saat bukan waktu biasa untuk maintenance artinya adalah ada error di sistem. Maintenance juga ada SLA berapa lama selesai. Kalau error pasti ada backup. Perlu pembenahan bukan hanya disistem tapi manajemen. Sebagus apapun melayani komplain, kalau tidak berubah akan di service lips saja. Maaf",1,FALSE,Sering error di BSI untuk transaksi,sistem tapi sistem aplikasinya terdampak mengerti arti disarter recovery service pelanggan error mantenance maintenance error sistem maintenance sla selesai error backup pembenahan disistem tapi manajemen sebagus apapun melayani komplain tidak berubah service lips maaf,1.51E-05,negative,sistem sistem aplikasinya terdampak mengerti arti disarter recovery service pelanggan error mantenance maintenance error sistem maintenance sla selesai error backup pembenahan disistem manajemen sebagus apapun melayani komplain berubah service lips maaf,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/11/2023 8:30,Parah banget,2,FALSE,Error terus,parah banget,0.006395601,negative,parah banget,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/11/2023 6:43,"Aplikasi banyak kurangnya, koneksi ke server sering tidak stabil, selalu muncul pesan tunggu lampu hijau padahal sudah hijau tapi tetap tidak bisa, top up pulsa aja tidak bisa pesannya Null????? Yg benar aja aplikasi untuk umat seperti ini",1,FALSE,Banyak Kurang,aplikasi kurangnya koneksi server tidak stabil muncul pesan tunggu lampu hijau hijau tapi tidak bisa top up pulsa tidak bisa pesannya null benar aplikasi umat,1.06E-05,negative,kurangnya koneksi server stabil muncul pesan tunggu lampu hijau hijau top up pulsa pesannya null umat,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/11/2023 4:20,Tolong diperbaiki menu pembelian surat berharga negara ttg pemilihan cabang referral dmn pembeli diharuskan memilih satu persatu jk akan membeli di cabang bsi trrtentu ini sangat membosankan karena seharian bisa tidak ketemu cabang dimaksud. Hrsnya dibuat yg user friendly dan mestinya ini sdh diketahui sejak awal dibuat menu ini. Solusinya mestinya mudah dmn pemilihan cabang referral ini cukup dg ketik keyword tertentu u diarahkan ke cabang referral dimaksud. Tks,3,FALSE,Pemilihan cabang referral mengganggu,tolong diperbaiki menu pembelian surat berharga negara pemilihan cabang referral pembeli diharuskan memilih persatu membeli cabang bsi trrtentu membosankan seharian bisa tidak ketemu cabang pengguna friendly mestinya menu solusinya mestinya mudah pemilihan cabang referral ketik keyword diarahkan cabang referral tks,0.000398631,negative,tolong diperbaiki menu pembelian surat berharga negara pemilihan cabang referral pembeli diharuskan memilih persatu membeli cabang trrtentu membosankan seharian ketemu cabang pengguna friendly mestinya menu solusinya mestinya mudah pemilihan cabang referral ketik keyword diarahkan cabang referral tks,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/10/2023 8:41,"Kak mohon maaf, saldo saya kepotong tapi transaksi gagal, ini gmn ya?",3,FALSE,Saldo terpotong,kak mohon maaf saldo kepotong tapi transaksi gagal ya,0.001857769,negative,kak mohon maaf saldo kepotong transaksi gagal ya,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/7/2023 23:53,"Tbtb ke logout, mau masuk untuk aktivasi lagii gagal mulu xixi",3,FALSE,Error,logout masuk aktivasi gagal mulu xixi,3.51E-05,negative,logout masuk aktivasi gagal mulu xixi,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/6/2023 6:09,Saya tidak bisa aktivasi mobile banking di iphone 14 meski data yang dimasukkan sudah benar. Tolong diperbaiki ya developer,2,FALSE,Tidak bisa aktivasi mobile banking,tidak bisa aktivasi mobile banking iphone data dimasukkan benar tolong diperbaiki ya developer,3.43E-05,negative,aktivasi banking iphone 14 data dimasukkan tolong diperbaiki ya developer,BSI Mobile Susah digunakan dan Sering Eror,,,,
9/1/2023 14:29,"Susah bener mau buka rekening aja,gk kayak yg lain gk ribet..",2,FALSE,Gagal mulu,susah benar buka rekening tidak kayak tidak ribet,7.88E-05,negative,susah buka rekening kayak ribet,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/4/2023 16:45,"Ada gila2 nya 1 minggu 2 kali gagal transaksi, tapi duit kita kepotong, bikin repot aja, ngadu jg cuma bs di applikasinya yang lemot itu, kalo duit nya di tarik yah ga gagal namanya bos, kesel bgt sumpah, sampaahh sampaahhh",1,FALSE,Gagal Transaksi,gila nya minggu kali gagal transaksi tapi duit kepotong bikin repot mengadu bisa applikasinya lemot duit nya tarik ya tidak gagal namanya bos kesal banget sumpah sampaahh sampaahhh,1.35E-05,negative,gila2 nya 1 minggu 2 kali gagal transaksi duit kepotong bikin repot mengadu applikasinya lemot duit nya tarik ya gagal namanya bos kesal banget sumpah sampaahh sampaahhh,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
9/3/2023 13:33,"Tolong buat yang di resi jangan cuma ada keterangan jumlah duit berapa kalau misal ngambil tunai tanpa kartu, adain juga buat yang meskipun ngambil tunai pake kartu. Karena terkadang ga semua orang simpan resi, dan jadinya lupa dan bingung sendiri duitnya kemana setelah itu. Terima kasih.",1,FALSE,Tolong ya,tolong resi keterangan duit mengambil tunai kartu adakan mengambil tunai pakai kartu terkadang tidak orang simpan resi lupa bingung duitnya kemana terima kasih,0.000187909,negative,tolong resi keterangan duit mengambil tunai kartu adakan mengambil tunai pakai kartu terkadang orang simpan resi lupa bingung duitnya kemana terima kasih,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
8/31/2023 5:01,Aplikasinya suka gak respon nih,2,FALSE,Bsi,aplikasinya suka tidak respon nih,0.99993366,positive,aplikasinya suka respon nih,Kenyamanan pada BSI Mobile,,,,
9/1/2023 9:09,Worst banking apps ever,1,FALSE,Not Reliable,worst banking apps ever,0.049637266,negative,worst banking apps ever,Transaksi Nasabah pada BSI Mobile,,,,
8/13/2023 13:01,Update terbaru bikin akun jadi sebentar bentar harus di aktifasi. Padahal nggk install ulang app nya atau clear cache. Coba di perbaiki. Soalnya ribet kalau harus sebentar bentar isi data ulang ulang.,4,FALSE,Bug,pembaruan terbaru bikin akun sebentar bentar aktifasi tidak install ulang app nya clear cache coba perbaiki ribet sebentar bentar isi data ulang ulang,6.82E-05,negative,pembaruan terbaru bikin akun sebentar bentar aktifasi install ulang app nya clear cache coba perbaiki ribet sebentar bentar isi data ulang ulang,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/31/2023 4:10,"Saya pengguna bsi mobile untuk ios, aplikasiny sekarang lg error ya, padahal sedang butuh transaksi, semoga bisa cepat diperbaiki dan kedepannya aplikasinya lebih stabil",3,FALSE,Sering error,pengguna bsi mobile ios aplikasiny error ya butuh transaksi semoga bisa cepat diperbaiki kedepannya aplikasinya stabil,0.9143605,positive,pengguna ios aplikasiny error ya butuh transaksi semoga cepat diperbaiki kedepannya aplikasinya stabil,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/30/2023 6:02,Padaha saya dri Bank langsung. Tolong bntuannya. Saya butuh m-banking ini. Saya baru membuka rekening tapi selalu gagal m banking. Nnti saya tmbah bintqng kalau sudah bisa.,3,FALSE,Selalu gagal daftar m-banking,padaha bank langsung tolong bntuannya butuh banking membuka rekening tapi gagal banking bintqng bisa,6.63E-05,negative,padaha bank langsung tolong bntuannya butuh banking membuka rekening gagal banking bintqng,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
8/28/2023 11:30,"Sudah dilakukan aktivasi dan bisa digunakan seperti bisa. Ehh saat mau digunakan lagi aplikasi keluar dan meminta aktivasi ulang, mohon di perbaiki lagi dong 😣 susah sekali jika seperti ini",2,FALSE,Aplikasi kelur terus,aktivasi bisa bisa eh aplikasi aktivasi ulang mohon perbaiki frustasi susah,2.23E-05,negative,aktivasi eh aktivasi ulang mohon perbaiki frustasi susah,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/27/2023 4:22,"Hari ini Ahad tgl 27 agustus 2023 jam 11.21 siang, applikasi BSI tidak bisa dibuka applikasinya tidak berjalan atau menutup atau mati tiba-tiba. Saya pakai IOS 16.6",1,FALSE,Tidak bisa dijalankan,ahad tanggal agustus jam siang aplikasi bsi tidak bisa dibuka applikasinya tidak berjalan menutup mati pakai ios,3.84E-05,negative,ahad tanggal 27 agustus 2023 jam 11 21 siang dibuka applikasinya berjalan menutup mati pakai ios 16 6,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/24/2023 13:01,"Dikit2 minta aktivasi , upgrade lah app nya bank kok kek gini",1,TRUE,App apa ini ?,aktivasi peningkatan app nya bank kok kayak,4.72E-05,negative,aktivasi peningkatan app nya bank kayak,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/24/2023 5:26,Ketika mau transfer malah lgs kluar aplikasi pdhal sudah di update,1,FALSE,tidak bisa menggunakan fitur transfer,transfer langsung aplikasi pembaruan,0.000150948,negative,transfer langsung pembaruan,BSI Mobile Susah digunakan dan Sering Eror,,,,
8/23/2023 5:40,1. Applikasi ribet. 2.Banyak bugs. Yg palinh bikin emosi GAK BISA TRANSFER. 3. Diarahkan ke 14040 tapi ini udah pengalaman ketiga ya sama CUSTOMER SERVICE YANG GAK PUNYA ATTITUDE. PEMILIHAN BAHASA CARA BERKOMUNIKASI BURUK DAN TIDAK MEMBANTU PERMASALAHAN NASABAH. Ujung2nya apa diarahinya selalu kekantor cabang. Ngapain punya CS??.Experience saya diantara bank lain yang saya punya yg paling bodoh BSI ini lah. Mau transfer krn mau mindahin duit ke bank lain. Soalnya banyak kerabat yg udah pindah dr BSI. Karena bank ini banyak trouble,1,TRUE,Yang rate bagus cuma karyawan bsi doang,aplikasi ribet bugs palinh bikin emosi tidak bisa transfer diarahkan tapi pengalaman ketiga ya customer service tidak attitude pemilihan bahasa berkomunikasi buruk tidak membantu permasalahan nasabah ujung ujungnya diarahinya kekantor cabang rekan experience bank bodoh bsi transfer mindahin duit bank kerabat pindah bsi bank trouble,0.000338778,negative,1 ribet 2 bugs palinh bikin emosi transfer 3 diarahkan 14040 pengalaman ketiga ya customer service attitude pemilihan bahasa berkomunikasi buruk membantu permasalahan nasabah ujung ujungnya diarahinya kekantor cabang rekan experience bank bodoh transfer mindahin duit bank kerabat pindah bank trouble,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
